,product,monsternummer,aanduiding,datum,land,locatie,analyse,gehalte,mrl,verwerkingsfactor,resultaat
3353,"limoenen, lemmetjes",86823519,Limes,3‐6‐2024,Brazilië,BOON FOOD GROUP BV,azoxystrobin,0.012,15.0,,CONFORM
3354,"limoenen, lemmetjes",86823519,Limes,3‐6‐2024,Brazilië,BOON FOOD GROUP BV,difenoconazool,0.0086,0.6,,CONFORM
3355,"limoenen, lemmetjes",86823519,Limes,3‐6‐2024,Brazilië,BOON FOOD GROUP BV,imazalil,1.8,5.0,,CONFORM
3356,"limoenen, lemmetjes",86823519,Limes,3‐6‐2024,Brazilië,BOON FOOD GROUP BV,Overige bestrijdingsmiddelen,,,,CONFORM
3357,"limoenen, lemmetjes",86844206,Tahiti Limes,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,azoxystrobin,0.79,15.0,,CONFORM
3358,"limoenen, lemmetjes",86844206,Tahiti Limes,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,chloorpyrifos‐ethyl,0.012,0.01,,NIET CONFORM*
3359,"limoenen, lemmetjes",86844206,Tahiti Limes,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,fludioxonil,0.61,10.0,,CONFORM
3360,"limoenen, lemmetjes",86844206,Tahiti Limes,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,imazalil,0.048,5.0,,CONFORM
3361,"limoenen, lemmetjes",86844206,Tahiti Limes,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,pyriproxyfen,0.017,0.7,,CONFORM
3362,"limoenen, lemmetjes",86844206,Tahiti Limes,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3363,"limoenen, lemmetjes",86844222,Lime,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,azoxystrobin,0.3,15.0,,CONFORM
3364,"limoenen, lemmetjes",86844222,Lime,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,cypermethrin,0.017,2.0,,CONFORM
3365,"limoenen, lemmetjes",86844222,Lime,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,fludioxonil,0.25,10.0,,CONFORM
3366,"limoenen, lemmetjes",86844222,Lime,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,fosmet,0.0081,0.01,,CONFORM
3367,"limoenen, lemmetjes",86844222,Lime,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,imazalil,0.3,5.0,,CONFORM
3368,"limoenen, lemmetjes",86844222,Lime,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,imidacloprid,0.015,0.9,,CONFORM
3369,"limoenen, lemmetjes",86844222,Lime,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,tebuconazool,0.05,5.0,,CONFORM
3370,"limoenen, lemmetjes",86844222,Lime,4‐11‐2024,Brazilië,JUNIOR FRUIT B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3371,"limoenen, lemmetjes",86844583,Tahti Limes,12‐11‐2024,Brazilië,REIS IM EXPORT,azoxystrobin,0.018,15.0,,CONFORM
3372,"limoenen, lemmetjes",86844583,Tahti Limes,12‐11‐2024,Brazilië,REIS IM EXPORT,difenoconazool,0.0064,0.6,,CONFORM
3373,"limoenen, lemmetjes",86844583,Tahti Limes,12‐11‐2024,Brazilië,REIS IM EXPORT,imazalil,1.1,5.0,,CONFORM
3374,"limoenen, lemmetjes",86844583,Tahti Limes,12‐11‐2024,Brazilië,REIS IM EXPORT,malathion (som),0.043,2.0,,CONFORM
3375,"limoenen, lemmetjes",86844583,Tahti Limes,12‐11‐2024,Brazilië,REIS IM EXPORT,pyraclostrobin,0.0083,2.0,,CONFORM
3376,"limoenen, lemmetjes",86844583,Tahti Limes,12‐11‐2024,Brazilië,REIS IM EXPORT,pyriproxyfen,0.024,0.7,,CONFORM
3377,"limoenen, lemmetjes",86844583,Tahti Limes,12‐11‐2024,Brazilië,REIS IM EXPORT,Overige bestrijdingsmiddelen,,,,CONFORM
3378,"limoenen, lemmetjes",86845563,Limoenen,18‐11‐2024,Brazilië,JAGGOE IMPORT,acetamiprid,0.007,0.9,,CONFORM
3379,"limoenen, lemmetjes",86845563,Limoenen,18‐11‐2024,Brazilië,JAGGOE IMPORT,azoxystrobin,0.31,15.0,,CONFORM
3380,"limoenen, lemmetjes",86845563,Limoenen,18‐11‐2024,Brazilië,JAGGOE IMPORT,fludioxonil,0.26,10.0,,CONFORM
3381,"limoenen, lemmetjes",86845563,Limoenen,18‐11‐2024,Brazilië,JAGGOE IMPORT,imazalil,0.48,5.0,,CONFORM
3382,"limoenen, lemmetjes",86845563,Limoenen,18‐11‐2024,Brazilië,JAGGOE IMPORT,malathion (som),0.091,2.0,,CONFORM
3383,"limoenen, lemmetjes",86845563,Limoenen,18‐11‐2024,Brazilië,JAGGOE IMPORT,pyrimethanil,0.11,8.0,,CONFORM
3384,"limoenen, lemmetjes",86845563,Limoenen,18‐11‐2024,Brazilië,JAGGOE IMPORT,pyriproxyfen,0.0057,0.7,,CONFORM
3385,"limoenen, lemmetjes",86845563,Limoenen,18‐11‐2024,Brazilië,JAGGOE IMPORT,Overige bestrijdingsmiddelen,,,,CONFORM
3386,"limoenen, lemmetjes",86845679,Limes,19‐11‐2024,Brazilië,VAN GEEST INTERNATIONAL B.V.,acetamiprid,0.0082,0.9,,CONFORM
3387,"limoenen, lemmetjes",86845679,Limes,19‐11‐2024,Brazilië,VAN GEEST INTERNATIONAL B.V.,bifenthrin,0.018,0.05,,CONFORM
3388,"limoenen, lemmetjes",86845679,Limes,19‐11‐2024,Brazilië,VAN GEEST INTERNATIONAL B.V.,imazalil,1.9,5.0,,CONFORM
3389,"limoenen, lemmetjes",86845679,Limes,19‐11‐2024,Brazilië,VAN GEEST INTERNATIONAL B.V.,pyriproxyfen,0.0062,0.7,,CONFORM
3390,"limoenen, lemmetjes",86845679,Limes,19‐11‐2024,Brazilië,VAN GEEST INTERNATIONAL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3391,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,azoxystrobin,0.018,15.0,,CONFORM
3392,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,cyhalothrin‐lambda,0.043,0.2,,CONFORM
3393,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,fludioxonil,1.2,10.0,,CONFORM
3394,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,imazalil,0.19,5.0,,CONFORM
3395,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,malathion (som),0.2,2.0,,CONFORM
3396,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,pyridaben,0.0058,0.3,,CONFORM
3397,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,tebuconazool,0.11,5.0,,CONFORM
3398,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,trifloxystrobin,0.033,0.5,,CONFORM
3399,"limoenen, lemmetjes",86850524,Limes,16‐10‐2024,Brazilië,FIRMA VEENVLIET,Overige bestrijdingsmiddelen,,,,CONFORM
3400,"limoenen, lemmetjes",86850818,Lemon,16‐10‐2024,Turkije,FIRMA VEENVLIET,azoxystrobin,0.01,15.0,,CONFORM
3401,"limoenen, lemmetjes",86850818,Lemon,16‐10‐2024,Turkije,FIRMA VEENVLIET,bifenazaat (som),0.0059,0.01,,CONFORM
3402,"limoenen, lemmetjes",86850818,Lemon,16‐10‐2024,Turkije,FIRMA VEENVLIET,fenylfenol‐2,0.11,10.0,,CONFORM
3403,"limoenen, lemmetjes",86850818,Lemon,16‐10‐2024,Turkije,FIRMA VEENVLIET,imazalil,0.41,5.0,,CONFORM
3404,"limoenen, lemmetjes",86850818,Lemon,16‐10‐2024,Turkije,FIRMA VEENVLIET,malathion (som),0.059,2.0,,CONFORM
3405,"limoenen, lemmetjes",86850818,Lemon,16‐10‐2024,Turkije,FIRMA VEENVLIET,pyrimethanil,0.078,8.0,,CONFORM
3406,"limoenen, lemmetjes",86850818,Lemon,16‐10‐2024,Turkije,FIRMA VEENVLIET,spirotetramat (som),0.021,0.5,,CONFORM
3407,"limoenen, lemmetjes",86850818,Lemon,16‐10‐2024,Turkije,FIRMA VEENVLIET,Overige bestrijdingsmiddelen,,,,CONFORM
3408,"limoenen, lemmetjes",86851121,Limoenen,31‐10‐2024,Brazilië,WILKO FRUIT B.V.,azoxystrobin,0.037,15.0,,CONFORM
3409,"limoenen, lemmetjes",86851121,Limoenen,31‐10‐2024,Brazilië,WILKO FRUIT B.V.,etofenprox,0.012,1.5,,CONFORM
3410,"limoenen, lemmetjes",86851121,Limoenen,31‐10‐2024,Brazilië,WILKO FRUIT B.V.,fludioxonil,0.25,10.0,,CONFORM
3411,"limoenen, lemmetjes",86851121,Limoenen,31‐10‐2024,Brazilië,WILKO FRUIT B.V.,imazalil,1.5,5.0,,CONFORM
3412,"limoenen, lemmetjes",86851121,Limoenen,31‐10‐2024,Brazilië,WILKO FRUIT B.V.,malathion (som),0.021,2.0,,CONFORM
3413,"limoenen, lemmetjes",86851121,Limoenen,31‐10‐2024,Brazilië,WILKO FRUIT B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3414,"limoenen, lemmetjes",86869179,limoenen,17‐6‐2024,Brazilië,JUMBO DISTRIBUTIECENTRUM,azoxystrobin,0.049,15.0,,CONFORM
3415,"limoenen, lemmetjes",86869179,limoenen,17‐6‐2024,Brazilië,JUMBO DISTRIBUTIECENTRUM,fludioxonil,0.029,10.0,,CONFORM
3416,"limoenen, lemmetjes",86869179,limoenen,17‐6‐2024,Brazilië,JUMBO DISTRIBUTIECENTRUM,imazalil,1.6,5.0,,CONFORM
3417,"limoenen, lemmetjes",86869179,limoenen,17‐6‐2024,Brazilië,JUMBO DISTRIBUTIECENTRUM,malathion (som),0.021,2.0,,CONFORM
3418,"limoenen, lemmetjes",86869179,limoenen,17‐6‐2024,Brazilië,JUMBO DISTRIBUTIECENTRUM,pyriproxyfen,0.0062,0.7,,CONFORM
3419,"limoenen, lemmetjes",86869179,limoenen,17‐6‐2024,Brazilië,JUMBO DISTRIBUTIECENTRUM,tebuconazool,0.0064,5.0,,CONFORM
3420,"limoenen, lemmetjes",86869179,limoenen,17‐6‐2024,Brazilië,JUMBO DISTRIBUTIECENTRUM,Overige bestrijdingsmiddelen,,,,CONFORM
3421,"limoenen, lemmetjes",86924757,Limoenen,22‐5‐2024,Brazilië,COOP SUPERMARKTEN,azoxystrobin,0.044,15.0,,CONFORM
3422,"limoenen, lemmetjes",86924757,Limoenen,22‐5‐2024,Brazilië,COOP SUPERMARKTEN,cyhalothrin‐lambda,0.018,0.2,,CONFORM
3423,"limoenen, lemmetjes",86924757,Limoenen,22‐5‐2024,Brazilië,COOP SUPERMARKTEN,etofenprox,0.0077,1.5,,CONFORM
3424,"limoenen, lemmetjes",86924757,Limoenen,22‐5‐2024,Brazilië,COOP SUPERMARKTEN,fludioxonil,0.018,10.0,,CONFORM
3425,"limoenen, lemmetjes",86924757,Limoenen,22‐5‐2024,Brazilië,COOP SUPERMARKTEN,imazalil,2.6,5.0,,CONFORM
3426,"limoenen, lemmetjes",86924757,Limoenen,22‐5‐2024,Brazilië,COOP SUPERMARKTEN,pyriproxyfen,0.0093,0.7,,CONFORM
3427,"limoenen, lemmetjes",86924757,Limoenen,22‐5‐2024,Brazilië,COOP SUPERMARKTEN,Overige bestrijdingsmiddelen,,,,CONFORM
3428,"limoenen, lemmetjes",86955431,Limes,23‐1‐2024,Brazilië,FRESH2YOU B.V.,acetamiprid,0.0092,0.9,,CONFORM
3429,"limoenen, lemmetjes",86955431,Limes,23‐1‐2024,Brazilië,FRESH2YOU B.V.,azoxystrobin,0.071,15.0,,CONFORM
3430,"limoenen, lemmetjes",86955431,Limes,23‐1‐2024,Brazilië,FRESH2YOU B.V.,fludioxonil,0.04,10.0,,CONFORM
3431,"limoenen, lemmetjes",86955431,Limes,23‐1‐2024,Brazilië,FRESH2YOU B.V.,imazalil,0.88,5.0,,CONFORM
3432,"limoenen, lemmetjes",86955431,Limes,23‐1‐2024,Brazilië,FRESH2YOU B.V.,malathion (som),0.026,2.0,,CONFORM
3433,"limoenen, lemmetjes",86955431,Limes,23‐1‐2024,Brazilië,FRESH2YOU B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3434,"limoenen, lemmetjes",86955504,Limes,23‐1‐2024,Brazilië,FRUITFACTOR B.V.,azoxystrobin,0.9,15.0,,CONFORM
3435,"limoenen, lemmetjes",86955504,Limes,23‐1‐2024,Brazilië,FRUITFACTOR B.V.,fludioxonil,0.74,10.0,,CONFORM
3436,"limoenen, lemmetjes",86955504,Limes,23‐1‐2024,Brazilië,FRUITFACTOR B.V.,malathion (som),0.023,2.0,,CONFORM
3437,"limoenen, lemmetjes",86955504,Limes,23‐1‐2024,Brazilië,FRUITFACTOR B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3438,"limoenen, lemmetjes",86960591,Bio limoenen,17‐9‐2024,Colombia,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
3439,"limoenen, lemmetjes",86998696,limoenen,16‐10‐2024,Brazilië,ASIA EXPRESS FOOD B.V.,azoxystrobin,1.2,15.0,,CONFORM
3440,"limoenen, lemmetjes",86998696,limoenen,16‐10‐2024,Brazilië,ASIA EXPRESS FOOD B.V.,fludioxonil,1.0,10.0,,CONFORM
3441,"limoenen, lemmetjes",86998696,limoenen,16‐10‐2024,Brazilië,ASIA EXPRESS FOOD B.V.,imazalil,0.081,5.0,,CONFORM
3442,"limoenen, lemmetjes",86998696,limoenen,16‐10‐2024,Brazilië,ASIA EXPRESS FOOD B.V.,lufenuron,0.014,0.4,,CONFORM
3443,"limoenen, lemmetjes",86998696,limoenen,16‐10‐2024,Brazilië,ASIA EXPRESS FOOD B.V.,malathion (som),0.054,2.0,,CONFORM
3444,"limoenen, lemmetjes",86998696,limoenen,16‐10‐2024,Brazilië,ASIA EXPRESS FOOD B.V.,profenofos,0.025,0.01,,NIET CONFORM
3445,"limoenen, lemmetjes",86998696,limoenen,16‐10‐2024,Brazilië,ASIA EXPRESS FOOD B.V.,pyriproxyfen,0.04,0.7,,CONFORM
3446,"limoenen, lemmetjes",86998696,limoenen,16‐10‐2024,Brazilië,ASIA EXPRESS FOOD B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3447,linzen (droog),86775409,Linzen Groen Bio,29‐7‐2024,Landcode onbekend,DE NOTENSHOP,Overige bestrijdingsmiddelen,,,,CONFORM
3448,linzen (droog),86775417,Linzen Rood Split Bio,29‐7‐2024,Landcode onbekend,DE NOTENSHOP,Overige bestrijdingsmiddelen,,,,CONFORM
3449,linzen (droog),86775468,Linzen Bruin Bio,29‐7‐2024,Landcode onbekend,DE NOTENSHOP,Overige bestrijdingsmiddelen,,,,CONFORM
3450,linzen (droog),86775492,Beluga Linzen,29‐7‐2024,Canada,DE NOTENSHOP,Overige bestrijdingsmiddelen,,,,CONFORM
3451,linzen (droog),86796023,rode linzen,29‐7‐2024,Egypte,ALASEEL V.O.F.,carbendazim,0.043,0.1,,CONFORM
3452,linzen (droog),86796023,rode linzen,29‐7‐2024,Egypte,ALASEEL V.O.F.,procymidon,0.22,0.01,,NIET CONFORM
3453,linzen (droog),86796023,rode linzen,29‐7‐2024,Egypte,ALASEEL V.O.F.,Overige bestrijdingsmiddelen,,,,CONFORM
3454,linzen (droog),86893827,Gedroogde linzen,30‐7‐2024,Nederland,DISTRIBUTIECENTRUM ALBERT HEIJN,"2,4‐D",0.15,0.05,,NIET CONFORM
3455,linzen (droog),86893827,Gedroogde linzen,30‐7‐2024,Nederland,DISTRIBUTIECENTRUM ALBERT HEIJN,carbendazim,0.0087,0.1,,CONFORM
3456,linzen (droog),86893827,Gedroogde linzen,30‐7‐2024,Nederland,DISTRIBUTIECENTRUM ALBERT HEIJN,fluxapyroxad,0.0089,0.4,,CONFORM
3457,linzen (droog),86893827,Gedroogde linzen,30‐7‐2024,Nederland,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
3458,linzen (droog),86962349,Linzen bio.,23‐7‐2024,Turkije,KREMER ZADEN B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3459,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,azoxystrobin,0.038,0.01,,NIET CONFORM
3460,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,buprofezin,0.039,0.01,,NIET CONFORM
3461,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,carbendazim,0.92,0.1,,NIET CONFORM
3462,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,chloorfenapyr,0.032,0.01,,NIET CONFORM
3463,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,cyhalothrin‐lambda,0.024,0.01,,NIET CONFORM
3464,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,cypermethrin,0.018,2.0,,CONFORM
3465,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,diazinon,0.029,0.01,,NIET CONFORM
3466,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,difenoconazool,0.068,0.1,,CONFORM
3467,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,dimethoaat,0.026,0.01,,NIET CONFORM
3468,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,hexaconazool,0.02,0.01,,NIET CONFORM*
3469,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,imidacloprid,0.044,0.01,,NIET CONFORM
3470,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,malathion (som),0.0054,0.02,,CONFORM
3471,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,omethoaat,0.018,0.01,,NIET CONFORM*
3472,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,profenofos,0.06,0.01,,NIET CONFORM
3473,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,propiconazool,0.062,0.01,,NIET CONFORM
3474,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,pyridaben,0.0052,0.01,,CONFORM
3475,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,tetraconazool,0.011,0.01,,NIET CONFORM*
3476,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,thiamethoxam,0.014,0.01,,NIET CONFORM*
3477,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,triazofos,0.063,0.01,,NIET CONFORM
3478,longans,86798913,Longan,29‐4‐2024,Thailand,MITROFRESH,Overige bestrijdingsmiddelen,,,,CONFORM
3479,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),azoxystrobin,0.43,0.01,,NIET CONFORM
3480,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),chloorfenapyr,0.022,0.01,,NIET CONFORM
3481,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),chloorpyrifos‐ethyl,0.018,0.01,,NIET CONFORM*
3482,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),chloorpyrifos‐methyl,0.018,0.01,,NIET CONFORM*
3483,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),clothianidin,0.028,0.01,,NIET CONFORM
3484,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),cyhalothrin‐lambda,0.01,0.01,,CONFORM
3485,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),cypermethrin,0.24,2.0,,CONFORM
3486,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),difenoconazool,0.22,0.1,,NIET CONFORM
3487,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),hexaconazool,0.0083,0.01,,CONFORM
3488,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),imidacloprid,0.07,0.01,,NIET CONFORM
3489,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),indoxacarb,0.023,0.02,,NIET CONFORM*
3490,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),permethrin,0.19,0.05,,NIET CONFORM
3491,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),profenofos,0.041,0.01,,NIET CONFORM
3492,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),propiconazool,0.0063,0.01,,CONFORM
3493,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),thiamethoxam,0.0084,0.01,,CONFORM
3494,lychees,86805219,Lychee,23‐4‐2024,Vietnam,W. KARSTEN (CEKA),Overige bestrijdingsmiddelen,,,,CONFORM
3495,macadamianoten,86787431,macadamia,22‐1‐2024,Landcode onbekend,KOPPEJAN NOTEN B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3496,macadamianoten,86798107,Macadamia noten,11‐4‐2024,Landcode onbekend,BAS BOER,Overige bestrijdingsmiddelen,,,,CONFORM
3497,macadamianoten,86804468,geroosterde macadamia gezouten,26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
3498,mais,86783096,Euromais,11‐10‐2024,Frankrijk,CODRICO ROTTERDAM B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3499,mais,86783118,Maisgries SAMPLE 1905158,11‐10‐2024,België,CODRICO ROTTERDAM B.V.,pirimifos‐methyl,0.018,0.5,,CONFORM
3500,mais,86783118,Maisgries SAMPLE 1905158,11‐10‐2024,België,CODRICO ROTTERDAM B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3501,mais,86783126,Maisgries SAMPLE 1905159,11‐10‐2024,Hongarije,CODRICO ROTTERDAM B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3502,mais,86832569,baby mais,24‐10‐2024,Thailand,STAAY‐VAN RIJN,Overige bestrijdingsmiddelen,,,,CONFORM
3503,mais,86832577,maiskolven,24‐10‐2024,Thailand,STAAY‐VAN RIJN,Overige bestrijdingsmiddelen,,,,CONFORM
3504,mais,86832798,mais kolven,28‐10‐2024,Spanje,COMBILO B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3505,mais,86961229,polenta maisgries bio,8‐10‐2024,Landcode onbekend,ODIN DE NIEUWE BAND B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3506,mais,86961245,mailmeel uit de volle korrel. bio,8‐10‐2024,Landcode onbekend,ODIN DE NIEUWE BAND B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3507,mais,86998319,popcorn mais,9‐10‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3508,mais,86998564,mais zetmeel,15‐10‐2024,Nederland,ALDI GRONINGEN B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3509,mandarijnen,86757966,Tang Gold,20‐3‐2024,Spanje,O. SMEDING EN ZOON B.V.,fenpyroximaat,0.0065,0.5,,CONFORM
3510,mandarijnen,86757966,Tang Gold,20‐3‐2024,Spanje,O. SMEDING EN ZOON B.V.,fenylfenol‐2,0.93,10.0,,CONFORM
3511,mandarijnen,86757966,Tang Gold,20‐3‐2024,Spanje,O. SMEDING EN ZOON B.V.,imazalil,3.5,5.0,,CONFORM
3512,mandarijnen,86757966,Tang Gold,20‐3‐2024,Spanje,O. SMEDING EN ZOON B.V.,pyrimethanil,0.5,8.0,,CONFORM
3513,mandarijnen,86757966,Tang Gold,20‐3‐2024,Spanje,O. SMEDING EN ZOON B.V.,spirotetramat (som),0.04,0.5,,CONFORM
3514,mandarijnen,86757966,Tang Gold,20‐3‐2024,Spanje,O. SMEDING EN ZOON B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3515,mandarijnen,86759136,Biologische mandarijnen,15‐4‐2024,Spanje,HOLLANDER BARENDRECHT B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3516,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,"2,4‐D",0.17,1.0,,CONFORM
3517,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,azoxystrobin,0.016,15.0,,CONFORM
3518,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,imazalil,2.1,5.0,,CONFORM
3519,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,malathion (som),0.0079,2.0,,CONFORM
3520,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,methoxyfenozide,0.021,2.0,,CONFORM
3521,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,pyrimethanil,0.77,8.0,,CONFORM
3522,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,spirotetramat (som),0.01,0.5,,CONFORM
3523,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,thiabendazool,0.89,7.0,,CONFORM
3524,mandarijnen,86782014,Nadorcott,11‐9‐2024,Zuid Afrika,SUNDA B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3525,mandarijnen,86798018,Mandarijnen ORRI,15‐4‐2024,Spanje,BAKKER CENTRALE INKOOP,imazalil,1.2,5.0,,CONFORM
3526,mandarijnen,86798018,Mandarijnen ORRI,15‐4‐2024,Spanje,BAKKER CENTRALE INKOOP,pyridaben,0.0085,0.3,,CONFORM
3527,mandarijnen,86798018,Mandarijnen ORRI,15‐4‐2024,Spanje,BAKKER CENTRALE INKOOP,pyrimethanil,0.78,8.0,,CONFORM
3528,mandarijnen,86798018,Mandarijnen ORRI,15‐4‐2024,Spanje,BAKKER CENTRALE INKOOP,thiabendazool,0.015,7.0,,CONFORM
3529,mandarijnen,86798018,Mandarijnen ORRI,15‐4‐2024,Spanje,BAKKER CENTRALE INKOOP,Overige bestrijdingsmiddelen,,,,CONFORM
3530,mandarijnen,86801434,Nadocott,19‐8‐2024,Peru,HALUCO B.V.,fenylfenol‐2,0.85,10.0,,CONFORM
3531,mandarijnen,86801434,Nadocott,19‐8‐2024,Peru,HALUCO B.V.,imazalil,1.6,5.0,,CONFORM
3532,mandarijnen,86801434,Nadocott,19‐8‐2024,Peru,HALUCO B.V.,pyrimethanil,1.4,8.0,,CONFORM
3533,mandarijnen,86801434,Nadocott,19‐8‐2024,Peru,HALUCO B.V.,pyriproxyfen,0.0069,0.7,,CONFORM
3534,mandarijnen,86801434,Nadocott,19‐8‐2024,Peru,HALUCO B.V.,thiabendazool,1.5,7.0,,CONFORM
3535,mandarijnen,86801434,Nadocott,19‐8‐2024,Peru,HALUCO B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3536,mandarijnen,86805391,mandarijnen,28‐5‐2024,Spanje,FIRMA POSTUMA‐KAMPEN,acetamiprid,0.0085,0.9,,CONFORM
3537,mandarijnen,86805391,mandarijnen,28‐5‐2024,Spanje,FIRMA POSTUMA‐KAMPEN,fludioxonil,0.033,10.0,,CONFORM
3538,mandarijnen,86805391,mandarijnen,28‐5‐2024,Spanje,FIRMA POSTUMA‐KAMPEN,imazalil,0.48,5.0,,CONFORM
